Id,Province/State,Country/Region,Lat,Long,Date,ConfirmedCases,Fatalities
9850,Idaho,US,44.2405,-114.4788,2020-03-14,1.0,1.0
9851,Idaho,US,44.2405,-114.4788,2020-03-15,1.0,1.0
9852,Idaho,US,44.2405,-114.4788,2020-03-16,1.0,1.0
9853,Idaho,US,44.2405,-114.4788,2020-03-17,1.0,1.0
9854,Idaho,US,44.2405,-114.4788,2020-03-18,1.0,1.0
9855,Idaho,US,44.2405,-114.4788,2020-03-19,1.0,1.0
9856,Idaho,US,44.2405,-114.4788,2020-03-20,1.0,1.0
9857,Idaho,US,44.2405,-114.4788,2020-03-21,1.0,1.0
9858,Idaho,US,44.2405,-114.4788,2020-03-22,1.0,1.0
9859,Idaho,US,44.2405,-114.4788,2020-03-23,1.0,1.0
9860,Idaho,US,44.2405,-114.4788,2020-03-24,1.0,1.0
9861,Idaho,US,44.2405,-114.4788,2020-03-25,1.0,1.0
9862,Idaho,US,44.2405,-114.4788,2020-03-26,1.0,1.0
9863,Idaho,US,44.2405,-114.4788,2020-03-27,1.0,1.0
9864,Idaho,US,44.2405,-114.4788,2020-03-28,1.0,1.0
9865,Idaho,US,44.2405,-114.4788,2020-03-29,1.0,1.0
9866,Idaho,US,44.2405,-114.4788,2020-03-30,1.0,1.0
9867,Idaho,US,44.2405,-114.4788,2020-03-31,1.0,1.0
9868,Idaho,US,44.2405,-114.4788,2020-04-01,1.0,1.0
9869,Idaho,US,44.2405,-114.4788,2020-04-02,1.0,1.0
9870,Idaho,US,44.2405,-114.4788,2020-04-03,1.0,1.0
9871,Idaho,US,44.2405,-114.4788,2020-04-04,1.0,1.0
9872,Idaho,US,44.2405,-114.4788,2020-04-05,1.0,1.0
9873,Idaho,US,44.2405,-114.4788,2020-04-06,1.0,1.0
9874,Idaho,US,44.2405,-114.4788,2020-04-07,1.0,1.0
9875,Idaho,US,44.2405,-114.4788,2020-04-08,1.0,1.0
9876,Idaho,US,44.2405,-114.4788,2020-04-09,1.0,1.0
9877,Idaho,US,44.2405,-114.4788,2020-04-10,1.0,1.0
9878,Idaho,US,44.2405,-114.4788,2020-04-11,1.0,1.0
9879,Idaho,US,44.2405,-114.4788,2020-04-12,1.0,1.0
9880,Idaho,US,44.2405,-114.4788,2020-04-13,1.0,1.0
9881,Idaho,US,44.2405,-114.4788,2020-04-14,1.0,1.0
9882,Idaho,US,44.2405,-114.4788,2020-04-15,1.0,1.0
9883,Idaho,US,44.2405,-114.4788,2020-04-16,1.0,1.0
9884,Idaho,US,44.2405,-114.4788,2020-04-17,1.0,1.0
9885,Idaho,US,44.2405,-114.4788,2020-04-18,1.0,1.0
9886,Idaho,US,44.2405,-114.4788,2020-04-19,1.0,1.0
9887,Idaho,US,44.2405,-114.4788,2020-04-20,1.0,1.0
9888,Idaho,US,44.2405,-114.4788,2020-04-21,1.0,1.0
9889,Idaho,US,44.2405,-114.4788,2020-04-22,1.0,1.0
9890,Idaho,US,44.2405,-114.4788,2020-04-23,1.0,1.0
9891,Illinois,US,40.3495,-88.9861,2020-03-12,1.0,1.0
9892,Illinois,US,40.3495,-88.9861,2020-03-13,1.0,1.0
9893,Illinois,US,40.3495,-88.9861,2020-03-14,1.0,1.0
9894,Illinois,US,40.3495,-88.9861,2020-03-15,1.0,1.0
9895,Illinois,US,40.3495,-88.9861,2020-03-16,1.0,1.0
9896,Illinois,US,40.3495,-88.9861,2020-03-17,1.0,1.0
9897,Illinois,US,40.3495,-88.9861,2020-03-18,1.0,1.0
9898,Illinois,US,40.3495,-88.9861,2020-03-19,1.0,1.0
9899,Illinois,US,40.3495,-88.9861,2020-03-20,1.0,1.0
9900,Illinois,US,40.3495,-88.9861,2020-03-21,1.0,1.0
9901,Illinois,US,40.3495,-88.9861,2020-03-22,1.0,1.0
9902,Illinois,US,40.3495,-88.9861,2020-03-23,1.0,1.0
9903,Illinois,US,40.3495,-88.9861,2020-03-24,1.0,1.0
9904,Illinois,US,40.3495,-88.9861,2020-03-25,1.0,1.0
9905,Illinois,US,40.3495,-88.9861,2020-03-26,1.0,1.0
9906,Illinois,US,40.3495,-88.9861,2020-03-27,1.0,1.0
9907,Illinois,US,40.3495,-88.9861,2020-03-28,1.0,1.0
9908,Illinois,US,40.3495,-88.9861,2020-03-29,1.0,1.0
9909,Illinois,US,40.3495,-88.9861,2020-03-30,1.0,1.0
9910,Illinois,US,40.3495,-88.9861,2020-03-31,1.0,1.0
9911,Illinois,US,40.3495,-88.9861,2020-04-01,1.0,1.0
9912,Illinois,US,40.3495,-88.9861,2020-04-02,1.0,1.0
9913,Illinois,US,40.3495,-88.9861,2020-04-03,1.0,1.0
9914,Illinois,US,40.3495,-88.9861,2020-04-04,1.0,1.0
9915,Illinois,US,40.3495,-88.9861,2020-04-05,1.0,1.0
9916,Illinois,US,40.3495,-88.9861,2020-04-06,1.0,1.0
9917,Illinois,US,40.3495,-88.9861,2020-04-07,1.0,1.0
9918,Illinois,US,40.3495,-88.9861,2020-04-08,1.0,1.0
9919,Illinois,US,40.3495,-88.9861,2020-04-09,1.0,1.0
9920,Illinois,US,40.3495,-88.9861,2020-04-10,1.0,1.0
9921,Illinois,US,40.3495,-88.9861,2020-04-11,1.0,1.0
9922,Illinois,US,40.3495,-88.9861,2020-04-12,1.0,1.0
9923,Illinois,US,40.3495,-88.9861,2020-04-13,1.0,1.0
9924,Illinois,US,40.3495,-88.9861,2020-04-14,1.0,1.0
9925,Illinois,US,40.3495,-88.9861,2020-04-15,1.0,1.0
9926,Illinois,US,40.3495,-88.9861,2020-04-16,1.0,1.0
9927,Illinois,US,40.3495,-88.9861,2020-04-17,1.0,1.0
9928,Illinois,US,40.3495,-88.9861,2020-04-18,1.0,1.0
9929,Illinois,US,40.3495,-88.9861,2020-04-19,1.0,1.0
9930,Illinois,US,40.3495,-88.9861,2020-04-20,1.0,1.0
9931,Illinois,US,40.3495,-88.9861,2020-04-21,1.0,1.0
9932,Illinois,US,40.3495,-88.9861,2020-04-22,1.0,1.0
9933,Illinois,US,40.3495,-88.9861,2020-04-23,1.0,1.0
9934,Indiana,US,39.8494,-86.2583,2020-03-12,1.0,1.0
9935,Indiana,US,39.8494,-86.2583,2020-03-13,1.0,1.0
9936,Indiana,US,39.8494,-86.2583,2020-03-14,1.0,1.0
9937,Indiana,US,39.8494,-86.2583,2020-03-15,1.0,1.0
9938,Indiana,US,39.8494,-86.2583,2020-03-16,1.0,1.0
9939,Indiana,US,39.8494,-86.2583,2020-03-17,1.0,1.0
9940,Indiana,US,39.8494,-86.2583,2020-03-18,1.0,1.0
9941,Indiana,US,39.8494,-86.2583,2020-03-19,1.0,1.0
9942,Indiana,US,39.8494,-86.2583,2020-03-20,1.0,1.0
9943,Indiana,US,39.8494,-86.2583,2020-03-21,1.0,1.0
9944,Indiana,US,39.8494,-86.2583,2020-03-22,1.0,1.0
9945,Indiana,US,39.8494,-86.2583,2020-03-23,1.0,1.0
9946,Indiana,US,39.8494,-86.2583,2020-03-24,1.0,1.0
9947,Indiana,US,39.8494,-86.2583,2020-03-25,1.0,1.0
9948,Indiana,US,39.8494,-86.2583,2020-03-26,1.0,1.0
9949,Indiana,US,39.8494,-86.2583,2020-03-27,1.0,1.0
9950,Indiana,US,39.8494,-86.2583,2020-03-28,1.0,1.0
9951,Indiana,US,39.8494,-86.2583,2020-03-29,1.0,1.0
9952,Indiana,US,39.8494,-86.2583,2020-03-30,1.0,1.0
9953,Indiana,US,39.8494,-86.2583,2020-03-31,1.0,1.0
9954,Indiana,US,39.8494,-86.2583,2020-04-01,1.0,1.0
9955,Indiana,US,39.8494,-86.2583,2020-04-02,1.0,1.0
9956,Indiana,US,39.8494,-86.2583,2020-04-03,1.0,1.0
9957,Indiana,US,39.8494,-86.2583,2020-04-04,1.0,1.0
9958,Indiana,US,39.8494,-86.2583,2020-04-05,1.0,1.0
9959,Indiana,US,39.8494,-86.2583,2020-04-06,1.0,1.0
9960,Indiana,US,39.8494,-86.2583,2020-04-07,1.0,1.0
9961,Indiana,US,39.8494,-86.2583,2020-04-08,1.0,1.0
9962,Indiana,US,39.8494,-86.2583,2020-04-09,1.0,1.0
9963,Indiana,US,39.8494,-86.2583,2020-04-10,1.0,1.0
9964,Indiana,US,39.8494,-86.2583,2020-04-11,1.0,1.0
9965,Indiana,US,39.8494,-86.2583,2020-04-12,1.0,1.0
9966,Indiana,US,39.8494,-86.2583,2020-04-13,1.0,1.0
9967,Indiana,US,39.8494,-86.2583,2020-04-14,1.0,1.0
9968,Indiana,US,39.8494,-86.2583,2020-04-15,1.0,1.0
9969,Indiana,US,39.8494,-86.2583,2020-04-16,1.0,1.0
9970,Indiana,US,39.8494,-86.2583,2020-04-17,1.0,1.0
9971,Indiana,US,39.8494,-86.2583,2020-04-18,1.0,1.0
9972,Indiana,US,39.8494,-86.2583,2020-04-19,1.0,1.0
9973,Indiana,US,39.8494,-86.2583,2020-04-20,1.0,1.0
9974,Indiana,US,39.8494,-86.2583,2020-04-21,1.0,1.0
9975,Indiana,US,39.8494,-86.2583,2020-04-22,1.0,1.0
9976,Indiana,US,39.8494,-86.2583,2020-04-23,1.0,1.0
9977,Iowa,US,42.0115,-93.2105,2020-03-12,1.0,1.0
9978,Iowa,US,42.0115,-93.2105,2020-03-13,1.0,1.0
9979,Iowa,US,42.0115,-93.2105,2020-03-14,1.0,1.0
9980,Iowa,US,42.0115,-93.2105,2020-03-15,1.0,1.0
9981,Iowa,US,42.0115,-93.2105,2020-03-16,1.0,1.0
9982,Iowa,US,42.0115,-93.2105,2020-03-17,1.0,1.0
9983,Iowa,US,42.0115,-93.2105,2020-03-18,1.0,1.0
9984,Iowa,US,42.0115,-93.2105,2020-03-19,1.0,1.0
9985,Iowa,US,42.0115,-93.2105,2020-03-20,1.0,1.0
9986,Iowa,US,42.0115,-93.2105,2020-03-21,1.0,1.0
9987,Iowa,US,42.0115,-93.2105,2020-03-22,1.0,1.0
9988,Iowa,US,42.0115,-93.2105,2020-03-23,1.0,1.0
9989,Iowa,US,42.0115,-93.2105,2020-03-24,1.0,1.0
9990,Iowa,US,42.0115,-93.2105,2020-03-25,1.0,1.0
9991,Iowa,US,42.0115,-93.2105,2020-03-26,1.0,1.0
9992,Iowa,US,42.0115,-93.2105,2020-03-27,1.0,1.0
9993,Iowa,US,42.0115,-93.2105,2020-03-28,1.0,1.0
9994,Iowa,US,42.0115,-93.2105,2020-03-29,1.0,1.0
9995,Iowa,US,42.0115,-93.2105,2020-03-30,1.0,1.0
9996,Iowa,US,42.0115,-93.2105,2020-03-31,1.0,1.0
9997,Iowa,US,42.0115,-93.2105,2020-04-01,1.0,1.0
9998,Iowa,US,42.0115,-93.2105,2020-04-02,1.0,1.0
9999,Iowa,US,42.0115,-93.2105,2020-04-03,1.0,1.0
10000,Iowa,US,42.0115,-93.2105,2020-04-04,1.0,1.0
10001,Iowa,US,42.0115,-93.2105,2020-04-05,1.0,1.0
10002,Iowa,US,42.0115,-93.2105,2020-04-06,1.0,1.0
10003,Iowa,US,42.0115,-93.2105,2020-04-07,1.0,1.0
10004,Iowa,US,42.0115,-93.2105,2020-04-08,1.0,1.0
10005,Iowa,US,42.0115,-93.2105,2020-04-09,1.0,1.0
10006,Iowa,US,42.0115,-93.2105,2020-04-10,1.0,1.0
10007,Iowa,US,42.0115,-93.2105,2020-04-11,1.0,1.0
10008,Iowa,US,42.0115,-93.2105,2020-04-12,1.0,1.0
10009,Iowa,US,42.0115,-93.2105,2020-04-13,1.0,1.0
10010,Iowa,US,42.0115,-93.2105,2020-04-14,1.0,1.0
10011,Iowa,US,42.0115,-93.2105,2020-04-15,1.0,1.0
10012,Iowa,US,42.0115,-93.2105,2020-04-16,1.0,1.0
10013,Iowa,US,42.0115,-93.2105,2020-04-17,1.0,1.0
10014,Iowa,US,42.0115,-93.2105,2020-04-18,1.0,1.0
10015,Iowa,US,42.0115,-93.2105,2020-04-19,1.0,1.0
10016,Iowa,US,42.0115,-93.2105,2020-04-20,1.0,1.0
10017,Iowa,US,42.0115,-93.2105,2020-04-21,1.0,1.0
10018,Iowa,US,42.0115,-93.2105,2020-04-22,1.0,1.0
10019,Iowa,US,42.0115,-93.2105,2020-04-23,1.0,1.0
10020,Kansas,US,38.5266,-96.7265,2020-03-12,1.0,1.0
10021,Kansas,US,38.5266,-96.7265,2020-03-13,1.0,1.0
10022,Kansas,US,38.5266,-96.7265,2020-03-14,1.0,1.0
10023,Kansas,US,38.5266,-96.7265,2020-03-15,1.0,1.0
10024,Kansas,US,38.5266,-96.7265,2020-03-16,1.0,1.0
10025,Kansas,US,38.5266,-96.7265,2020-03-17,1.0,1.0
10026,Kansas,US,38.5266,-96.7265,2020-03-18,1.0,1.0
10027,Kansas,US,38.5266,-96.7265,2020-03-19,1.0,1.0
10028,Kansas,US,38.5266,-96.7265,2020-03-20,1.0,1.0
10029,Kansas,US,38.5266,-96.7265,2020-03-21,1.0,1.0
10030,Kansas,US,38.5266,-96.7265,2020-03-22,1.0,1.0
10031,Kansas,US,38.5266,-96.7265,2020-03-23,1.0,1.0
10032,Kansas,US,38.5266,-96.7265,2020-03-24,1.0,1.0
10033,Kansas,US,38.5266,-96.7265,2020-03-25,1.0,1.0
10034,Kansas,US,38.5266,-96.7265,2020-03-26,1.0,1.0
10035,Kansas,US,38.5266,-96.7265,2020-03-27,1.0,1.0
10036,Kansas,US,38.5266,-96.7265,2020-03-28,1.0,1.0
10037,Kansas,US,38.5266,-96.7265,2020-03-29,1.0,1.0
10038,Kansas,US,38.5266,-96.7265,2020-03-30,1.0,1.0
10039,Kansas,US,38.5266,-96.7265,2020-03-31,1.0,1.0
10040,Kansas,US,38.5266,-96.7265,2020-04-01,1.0,1.0
10041,Kansas,US,38.5266,-96.7265,2020-04-02,1.0,1.0
10042,Kansas,US,38.5266,-96.7265,2020-04-03,1.0,1.0
10043,Kansas,US,38.5266,-96.7265,2020-04-04,1.0,1.0
10044,Kansas,US,38.5266,-96.7265,2020-04-05,1.0,1.0
10045,Kansas,US,38.5266,-96.7265,2020-04-06,1.0,1.0
10046,Kansas,US,38.5266,-96.7265,2020-04-07,1.0,1.0
10047,Kansas,US,38.5266,-96.7265,2020-04-08,1.0,1.0
10048,Kansas,US,38.5266,-96.7265,2020-04-09,1.0,1.0
10049,Kansas,US,38.5266,-96.7265,2020-04-10,1.0,1.0
10050,Kansas,US,38.5266,-96.7265,2020-04-11,1.0,1.0
10051,Kansas,US,38.5266,-96.7265,2020-04-12,1.0,1.0
10052,Kansas,US,38.5266,-96.7265,2020-04-13,1.0,1.0
10053,Kansas,US,38.5266,-96.7265,2020-04-14,1.0,1.0
10054,Kansas,US,38.5266,-96.7265,2020-04-15,1.0,1.0
10055,Kansas,US,38.5266,-96.7265,2020-04-16,1.0,1.0
10056,Kansas,US,38.5266,-96.7265,2020-04-17,1.0,1.0
10057,Kansas,US,38.5266,-96.7265,2020-04-18,1.0,1.0
10058,Kansas,US,38.5266,-96.7265,2020-04-19,1.0,1.0
10059,Kansas,US,38.5266,-96.7265,2020-04-20,1.0,1.0
10060,Kansas,US,38.5266,-96.7265,2020-04-21,1.0,1.0
10061,Kansas,US,38.5266,-96.7265,2020-04-22,1.0,1.0
10062,Kansas,US,38.5266,-96.7265,2020-04-23,1.0,1.0
10063,Kentucky,US,37.6681,-84.6701,2020-03-12,1.0,1.0
10064,Kentucky,US,37.6681,-84.6701,2020-03-13,1.0,1.0
10065,Kentucky,US,37.6681,-84.6701,2020-03-14,1.0,1.0
10066,Kentucky,US,37.6681,-84.6701,2020-03-15,1.0,1.0
10067,Kentucky,US,37.6681,-84.6701,2020-03-16,1.0,1.0
10068,Kentucky,US,37.6681,-84.6701,2020-03-17,1.0,1.0
10069,Kentucky,US,37.6681,-84.6701,2020-03-18,1.0,1.0
10070,Kentucky,US,37.6681,-84.6701,2020-03-19,1.0,1.0
10071,Kentucky,US,37.6681,-84.6701,2020-03-20,1.0,1.0
10072,Kentucky,US,37.6681,-84.6701,2020-03-21,1.0,1.0
10073,Kentucky,US,37.6681,-84.6701,2020-03-22,1.0,1.0
10074,Kentucky,US,37.6681,-84.6701,2020-03-23,1.0,1.0
10075,Kentucky,US,37.6681,-84.6701,2020-03-24,1.0,1.0
10076,Kentucky,US,37.6681,-84.6701,2020-03-25,1.0,1.0
10077,Kentucky,US,37.6681,-84.6701,2020-03-26,1.0,1.0
10078,Kentucky,US,37.6681,-84.6701,2020-03-27,1.0,1.0
10079,Kentucky,US,37.6681,-84.6701,2020-03-28,1.0,1.0
10080,Kentucky,US,37.6681,-84.6701,2020-03-29,1.0,1.0
10081,Kentucky,US,37.6681,-84.6701,2020-03-30,1.0,1.0
10082,Kentucky,US,37.6681,-84.6701,2020-03-31,1.0,1.0
10083,Kentucky,US,37.6681,-84.6701,2020-04-01,1.0,1.0
10084,Kentucky,US,37.6681,-84.6701,2020-04-02,1.0,1.0
10085,Kentucky,US,37.6681,-84.6701,2020-04-03,1.0,1.0
10086,Kentucky,US,37.6681,-84.6701,2020-04-04,1.0,1.0
10087,Kentucky,US,37.6681,-84.6701,2020-04-05,1.0,1.0
10088,Kentucky,US,37.6681,-84.6701,2020-04-06,1.0,1.0
10089,Kentucky,US,37.6681,-84.6701,2020-04-07,1.0,1.0
10090,Kentucky,US,37.6681,-84.6701,2020-04-08,1.0,1.0
10091,Kentucky,US,37.6681,-84.6701,2020-04-09,1.0,1.0
10092,Kentucky,US,37.6681,-84.6701,2020-04-10,1.0,1.0
10093,Kentucky,US,37.6681,-84.6701,2020-04-11,1.0,1.0
10094,Kentucky,US,37.6681,-84.6701,2020-04-12,1.0,1.0
10095,Kentucky,US,37.6681,-84.6701,2020-04-13,1.0,1.0
10096,Kentucky,US,37.6681,-84.6701,2020-04-14,1.0,1.0
10097,Kentucky,US,37.6681,-84.6701,2020-04-15,1.0,1.0
10098,Kentucky,US,37.6681,-84.6701,2020-04-16,1.0,1.0
10099,Kentucky,US,37.6681,-84.6701,2020-04-17,1.0,1.0
10100,Kentucky,US,37.6681,-84.6701,2020-04-18,1.0,1.0
10101,Kentucky,US,37.6681,-84.6701,2020-04-19,1.0,1.0
10102,Kentucky,US,37.6681,-84.6701,2020-04-20,1.0,1.0
10103,Kentucky,US,37.6681,-84.6701,2020-04-21,1.0,1.0
10104,Kentucky,US,37.6681,-84.6701,2020-04-22,1.0,1.0
10105,Kentucky,US,37.6681,-84.6701,2020-04-23,1.0,1.0
10106,Louisiana,US,31.1695,-91.8678,2020-03-12,1.0,1.0
10107,Louisiana,US,31.1695,-91.8678,2020-03-13,1.0,1.0
10108,Louisiana,US,31.1695,-91.8678,2020-03-14,1.0,1.0
10109,Louisiana,US,31.1695,-91.8678,2020-03-15,1.0,1.0
10110,Louisiana,US,31.1695,-91.8678,2020-03-16,1.0,1.0
10111,Louisiana,US,31.1695,-91.8678,2020-03-17,1.0,1.0
10112,Louisiana,US,31.1695,-91.8678,2020-03-18,1.0,1.0
10113,Louisiana,US,31.1695,-91.8678,2020-03-19,1.0,1.0
10114,Louisiana,US,31.1695,-91.8678,2020-03-20,1.0,1.0
10115,Louisiana,US,31.1695,-91.8678,2020-03-21,1.0,1.0
10116,Louisiana,US,31.1695,-91.8678,2020-03-22,1.0,1.0
10117,Louisiana,US,31.1695,-91.8678,2020-03-23,1.0,1.0
10118,Louisiana,US,31.1695,-91.8678,2020-03-24,1.0,1.0
10119,Louisiana,US,31.1695,-91.8678,2020-03-25,1.0,1.0
10120,Louisiana,US,31.1695,-91.8678,2020-03-26,1.0,1.0
10121,Louisiana,US,31.1695,-91.8678,2020-03-27,1.0,1.0
10122,Louisiana,US,31.1695,-91.8678,2020-03-28,1.0,1.0
10123,Louisiana,US,31.1695,-91.8678,2020-03-29,1.0,1.0
10124,Louisiana,US,31.1695,-91.8678,2020-03-30,1.0,1.0
10125,Louisiana,US,31.1695,-91.8678,2020-03-31,1.0,1.0
10126,Louisiana,US,31.1695,-91.8678,2020-04-01,1.0,1.0
10127,Louisiana,US,31.1695,-91.8678,2020-04-02,1.0,1.0
10128,Louisiana,US,31.1695,-91.8678,2020-04-03,1.0,1.0
10129,Louisiana,US,31.1695,-91.8678,2020-04-04,1.0,1.0
10130,Louisiana,US,31.1695,-91.8678,2020-04-05,1.0,1.0
10131,Louisiana,US,31.1695,-91.8678,2020-04-06,1.0,1.0
10132,Louisiana,US,31.1695,-91.8678,2020-04-07,1.0,1.0
10133,Louisiana,US,31.1695,-91.8678,2020-04-08,1.0,1.0
10134,Louisiana,US,31.1695,-91.8678,2020-04-09,1.0,1.0
10135,Louisiana,US,31.1695,-91.8678,2020-04-10,1.0,1.0
10136,Louisiana,US,31.1695,-91.8678,2020-04-11,1.0,1.0
10137,Louisiana,US,31.1695,-91.8678,2020-04-12,1.0,1.0
10138,Louisiana,US,31.1695,-91.8678,2020-04-13,1.0,1.0
10139,Louisiana,US,31.1695,-91.8678,2020-04-14,1.0,1.0
10140,Louisiana,US,31.1695,-91.8678,2020-04-15,1.0,1.0
10141,Louisiana,US,31.1695,-91.8678,2020-04-16,1.0,1.0
10142,Louisiana,US,31.1695,-91.8678,2020-04-17,1.0,1.0
10143,Louisiana,US,31.1695,-91.8678,2020-04-18,1.0,1.0
10144,Louisiana,US,31.1695,-91.8678,2020-04-19,1.0,1.0
10145,Louisiana,US,31.1695,-91.8678,2020-04-20,1.0,1.0
10146,Louisiana,US,31.1695,-91.8678,2020-04-21,1.0,1.0
10147,Louisiana,US,31.1695,-91.8678,2020-04-22,1.0,1.0
10148,Louisiana,US,31.1695,-91.8678,2020-04-23,1.0,1.0
10149,Maine,US,44.6939,-69.3819,2020-03-12,1.0,1.0
10150,Maine,US,44.6939,-69.3819,2020-03-13,1.0,1.0
10151,Maine,US,44.6939,-69.3819,2020-03-14,1.0,1.0
10152,Maine,US,44.6939,-69.3819,2020-03-15,1.0,1.0
10153,Maine,US,44.6939,-69.3819,2020-03-16,1.0,1.0
10154,Maine,US,44.6939,-69.3819,2020-03-17,1.0,1.0
10155,Maine,US,44.6939,-69.3819,2020-03-18,1.0,1.0
10156,Maine,US,44.6939,-69.3819,2020-03-19,1.0,1.0
10157,Maine,US,44.6939,-69.3819,2020-03-20,1.0,1.0
10158,Maine,US,44.6939,-69.3819,2020-03-21,1.0,1.0
10159,Maine,US,44.6939,-69.3819,2020-03-22,1.0,1.0
10160,Maine,US,44.6939,-69.3819,2020-03-23,1.0,1.0
10161,Maine,US,44.6939,-69.3819,2020-03-24,1.0,1.0
10162,Maine,US,44.6939,-69.3819,2020-03-25,1.0,1.0
10163,Maine,US,44.6939,-69.3819,2020-03-26,1.0,1.0
10164,Maine,US,44.6939,-69.3819,2020-03-27,1.0,1.0
10165,Maine,US,44.6939,-69.3819,2020-03-28,1.0,1.0
10166,Maine,US,44.6939,-69.3819,2020-03-29,1.0,1.0
10167,Maine,US,44.6939,-69.3819,2020-03-30,1.0,1.0
10168,Maine,US,44.6939,-69.3819,2020-03-31,1.0,1.0
10169,Maine,US,44.6939,-69.3819,2020-04-01,1.0,1.0
10170,Maine,US,44.6939,-69.3819,2020-04-02,1.0,1.0
10171,Maine,US,44.6939,-69.3819,2020-04-03,1.0,1.0
10172,Maine,US,44.6939,-69.3819,2020-04-04,1.0,1.0
10173,Maine,US,44.6939,-69.3819,2020-04-05,1.0,1.0
10174,Maine,US,44.6939,-69.3819,2020-04-06,1.0,1.0
10175,Maine,US,44.6939,-69.3819,2020-04-07,1.0,1.0
10176,Maine,US,44.6939,-69.3819,2020-04-08,1.0,1.0
10177,Maine,US,44.6939,-69.3819,2020-04-09,1.0,1.0
10178,Maine,US,44.6939,-69.3819,2020-04-10,1.0,1.0
10179,Maine,US,44.6939,-69.3819,2020-04-11,1.0,1.0
10180,Maine,US,44.6939,-69.3819,2020-04-12,1.0,1.0
10181,Maine,US,44.6939,-69.3819,2020-04-13,1.0,1.0
10182,Maine,US,44.6939,-69.3819,2020-04-14,1.0,1.0
10183,Maine,US,44.6939,-69.3819,2020-04-15,1.0,1.0
10184,Maine,US,44.6939,-69.3819,2020-04-16,1.0,1.0
10185,Maine,US,44.6939,-69.3819,2020-04-17,1.0,1.0
10186,Maine,US,44.6939,-69.3819,2020-04-18,1.0,1.0
10187,Maine,US,44.6939,-69.3819,2020-04-19,1.0,1.0
10188,Maine,US,44.6939,-69.3819,2020-04-20,1.0,1.0
10189,Maine,US,44.6939,-69.3819,2020-04-21,1.0,1.0
10190,Maine,US,44.6939,-69.3819,2020-04-22,1.0,1.0
10191,Maine,US,44.6939,-69.3819,2020-04-23,1.0,1.0
10192,Maryland,US,39.0639,-76.8021,2020-03-12,1.0,1.0
10193,Maryland,US,39.0639,-76.8021,2020-03-13,1.0,1.0
10194,Maryland,US,39.0639,-76.8021,2020-03-14,1.0,1.0
10195,Maryland,US,39.0639,-76.8021,2020-03-15,1.0,1.0
10196,Maryland,US,39.0639,-76.8021,2020-03-16,1.0,1.0
10197,Maryland,US,39.0639,-76.8021,2020-03-17,1.0,1.0
10198,Maryland,US,39.0639,-76.8021,2020-03-18,1.0,1.0
10199,Maryland,US,39.0639,-76.8021,2020-03-19,1.0,1.0
10200,Maryland,US,39.0639,-76.8021,2020-03-20,1.0,1.0
10201,Maryland,US,39.0639,-76.8021,2020-03-21,1.0,1.0
10202,Maryland,US,39.0639,-76.8021,2020-03-22,1.0,1.0
10203,Maryland,US,39.0639,-76.8021,2020-03-23,1.0,1.0
10204,Maryland,US,39.0639,-76.8021,2020-03-24,1.0,1.0
10205,Maryland,US,39.0639,-76.8021,2020-03-25,1.0,1.0
10206,Maryland,US,39.0639,-76.8021,2020-03-26,1.0,1.0
10207,Maryland,US,39.0639,-76.8021,2020-03-27,1.0,1.0
10208,Maryland,US,39.0639,-76.8021,2020-03-28,1.0,1.0
10209,Maryland,US,39.0639,-76.8021,2020-03-29,1.0,1.0
10210,Maryland,US,39.0639,-76.8021,2020-03-30,1.0,1.0
10211,Maryland,US,39.0639,-76.8021,2020-03-31,1.0,1.0
10212,Maryland,US,39.0639,-76.8021,2020-04-01,1.0,1.0
10213,Maryland,US,39.0639,-76.8021,2020-04-02,1.0,1.0
10214,Maryland,US,39.0639,-76.8021,2020-04-03,1.0,1.0
10215,Maryland,US,39.0639,-76.8021,2020-04-04,1.0,1.0
10216,Maryland,US,39.0639,-76.8021,2020-04-05,1.0,1.0
10217,Maryland,US,39.0639,-76.8021,2020-04-06,1.0,1.0
10218,Maryland,US,39.0639,-76.8021,2020-04-07,1.0,1.0
10219,Maryland,US,39.0639,-76.8021,2020-04-08,1.0,1.0
10220,Maryland,US,39.0639,-76.8021,2020-04-09,1.0,1.0
10221,Maryland,US,39.0639,-76.8021,2020-04-10,1.0,1.0
10222,Maryland,US,39.0639,-76.8021,2020-04-11,1.0,1.0
10223,Maryland,US,39.0639,-76.8021,2020-04-12,1.0,1.0
10224,Maryland,US,39.0639,-76.8021,2020-04-13,1.0,1.0
10225,Maryland,US,39.0639,-76.8021,2020-04-14,1.0,1.0
10226,Maryland,US,39.0639,-76.8021,2020-04-15,1.0,1.0
10227,Maryland,US,39.0639,-76.8021,2020-04-16,1.0,1.0
10228,Maryland,US,39.0639,-76.8021,2020-04-17,1.0,1.0
10229,Maryland,US,39.0639,-76.8021,2020-04-18,1.0,1.0
10230,Maryland,US,39.0639,-76.8021,2020-04-19,1.0,1.0
10231,Maryland,US,39.0639,-76.8021,2020-04-20,1.0,1.0
10232,Maryland,US,39.0639,-76.8021,2020-04-21,1.0,1.0
10233,Maryland,US,39.0639,-76.8021,2020-04-22,1.0,1.0
10234,Maryland,US,39.0639,-76.8021,2020-04-23,1.0,1.0
10235,Massachusetts,US,42.2302,-71.5301,2020-03-12,1.0,1.0
